gene_id,s_mtsc_complete_wt,s_mtsc_ezr_a1_td_single_tdbl,s_mtsc_ezr_d1_td_single_tdbl,s_mtsc_klf5_a3_tdbl_first_half,s_mtsc_klf5_d3_tdbl_first_half,s_mtsc_rin3_g2_tftd_dis_homozy_del,s_mtsc_rin3_h2_tftd_dis_insertion_td
ENSMUSG00000113195,2,5,2,1,1,1,5
ENSMUSG00000113196,21,11,6,11,4,8,12
ENSMUSG00000113197,0,0,0,0,0,0,0
ENSMUSG00000113198,10,7,3,6,12,7,8
ENSMUSG00000113199,2,10,4,5,1,4,6
ENSMUSG00000113200,9,14,28,27,25,17,16
ENSMUSG00000113201,0,0,0,0,0,0,0
ENSMUSG00000113202,0,0,0,0,0,0,0
ENSMUSG00000113203,0,0,0,0,0,0,0
ENSMUSG00000113204,1735,1106,1407,1541,1577,1318,1291
ENSMUSG00000113205,7,3,5,5,10,7,16
ENSMUSG00000113206,0,0,0,0,0,0,0
ENSMUSG00000113207,0,0,0,0,0,0,0
ENSMUSG00000113208,0,0,0,0,0,0,0
ENSMUSG00000113209,1,1,1,1,5,2,3
ENSMUSG00000113210,0,0,2,0,1,2,4
ENSMUSG00000113211,4,2,0,0,3,3,5
ENSMUSG00000113212,0,0,1,0,0,0,0
ENSMUSG00000113213,0,0,0,0,0,0,0
ENSMUSG00000113214,0,0,0,0,0,0,0
ENSMUSG00000113215,0,0,0,0,0,0,0
ENSMUSG00000113216,0,0,0,0,0,0,0
ENSMUSG00000113217,0,0,0,0,0,0,0
ENSMUSG00000113218,0,0,0,0,0,0,0
ENSMUSG00000113219,0,0,0,0,0,0,0
ENSMUSG00000113220,89,27,130,182,68,108,131
ENSMUSG00000113221,0,0,0,0,0,0,0
ENSMUSG00000113222,1,4,3,0,1,0,1
ENSMUSG00000113223,0,1,3,0,0,0,1
ENSMUSG00000113224,0,0,0,0,0,0,0
ENSMUSG00000113225,0,0,0,0,0,0,0
ENSMUSG00000113226,1,1,0,1,0,0,2
ENSMUSG00000113227,0,0,0,0,0,0,0
ENSMUSG00000113228,0,0,0,0,0,0,0
ENSMUSG00000113229,0,0,0,0,0,0,0
ENSMUSG00000113230,0,0,0,0,0,0,0
ENSMUSG00000113231,0,0,0,0,0,0,0
ENSMUSG00000113232,0,0,0,0,0,0,0
ENSMUSG00000113233,0,0,0,0,0,0,0
ENSMUSG00000113234,7,3,3,3,4,4,6
ENSMUSG00000113235,0,0,0,0,1,0,0
ENSMUSG00000113236,0,0,2,0,0,0,0
ENSMUSG00000113237,0,0,0,0,0,0,0
ENSMUSG00000113238,1,0,2,0,2,2,0
ENSMUSG00000113239,0,0,0,0,0,0,0
ENSMUSG00000113240,0,0,0,0,0,0,0
ENSMUSG00000113241,0,0,1,0,0,0,0
ENSMUSG00000113242,0,0,0,0,0,0,0
ENSMUSG00000113243,0,0,0,0,0,0,0
ENSMUSG00000113244,0,0,0,0,0,0,1
ENSMUSG00000113245,2,3,0,0,0,2,1
ENSMUSG00000113246,0,0,0,2,0,7,3
ENSMUSG00000113247,0,0,0,0,0,0,0
ENSMUSG00000113248,0,0,0,0,0,0,0
ENSMUSG00000113249,10,9,9,10,3,4,5
ENSMUSG00000113250,1,2,0,0,0,2,2
ENSMUSG00000113251,0,0,0,0,0,0,0
ENSMUSG00000113252,7,0,0,2,0,10,11
ENSMUSG00000113253,0,0,0,0,0,0,0
ENSMUSG00000113254,0,0,0,0,0,0,0
ENSMUSG00000113255,6,9,5,6,2,4,5
ENSMUSG00000113256,0,0,0,0,0,0,0
ENSMUSG00000113257,0,0,0,1,1,0,0
ENSMUSG00000113258,1,0,1,2,0,1,2
ENSMUSG00000113259,0,0,0,0,0,0,0
ENSMUSG00000113260,143,141,120,106,126,137,129
ENSMUSG00000113261,0,0,0,0,0,0,0
ENSMUSG00000113262,6,9,18,16,16,18,18
ENSMUSG00000113263,1,1,1,2,0,0,1
ENSMUSG00000113264,0,0,0,0,0,0,0
ENSMUSG00000113265,0,0,0,0,0,0,0
ENSMUSG00000113266,0,1,0,0,0,0,2
ENSMUSG00000113267,0,0,0,0,0,0,0
ENSMUSG00000113268,0,0,0,0,0,0,0
ENSMUSG00000113269,0,0,0,0,0,0,0
ENSMUSG00000113270,0,0,0,0,0,0,0
ENSMUSG00000113271,0,0,0,0,0,0,0
ENSMUSG00000113272,0,0,0,0,0,0,0
ENSMUSG00000113273,0,0,0,0,0,0,0
ENSMUSG00000113274,0,0,0,0,0,0,0
ENSMUSG00000113275,0,0,1,0,0,2,0
ENSMUSG00000113276,0,0,0,0,0,0,0
ENSMUSG00000113277,0,0,0,0,0,0,0
ENSMUSG00000113278,2,0,0,0,0,0,0
ENSMUSG00000113279,0,0,0,1,0,0,0
ENSMUSG00000113280,0,0,0,0,0,0,0
ENSMUSG00000113281,0,0,0,0,0,0,0
ENSMUSG00000113282,0,0,0,0,0,0,0
ENSMUSG00000113283,0,0,0,0,0,0,0
ENSMUSG00000113284,0,0,0,0,0,0,0
ENSMUSG00000113285,1,4,0,2,3,3,1
ENSMUSG00000113286,0,0,0,0,0,0,0
ENSMUSG00000113287,30,34,29,32,39,37,35
ENSMUSG00000113288,0,0,0,0,0,0,0
ENSMUSG00000113289,0,0,0,0,0,0,0
ENSMUSG00000113290,0,0,0,0,0,3,0
ENSMUSG00000113291,0,0,0,0,1,0,0
ENSMUSG00000113292,0,0,0,0,0,0,0
ENSMUSG00000113293,0,0,0,0,0,0,0
ENSMUSG00000113294,21,22,18,9,14,18,22
ENSMUSG00000113295,2,0,0,0,0,0,1
ENSMUSG00000113296,0,0,0,0,0,1,3
ENSMUSG00000113297,0,0,0,0,0,0,0
ENSMUSG00000113298,0,0,1,0,0,1,7
ENSMUSG00000113299,0,0,0,0,0,0,0
ENSMUSG00000113300,2,0,0,0,3,11,2
ENSMUSG00000113301,6,3,4,5,0,2,3
ENSMUSG00000113302,0,0,0,0,0,0,0
ENSMUSG00000113303,5,3,2,2,0,6,7
ENSMUSG00000113304,0,0,0,0,0,0,0
ENSMUSG00000113305,0,0,0,0,0,0,0
ENSMUSG00000113306,0,0,0,0,0,0,0
ENSMUSG00000113307,0,0,0,0,0,0,0
ENSMUSG00000113308,13,8,5,5,9,11,10
ENSMUSG00000113309,0,0,0,0,0,0,0
ENSMUSG00000113310,0,0,0,0,0,0,0
ENSMUSG00000113311,0,0,0,0,0,0,0
ENSMUSG00000113312,0,0,0,0,0,0,0
ENSMUSG00000113313,0,0,0,0,0,0,0
ENSMUSG00000113314,0,0,2,0,1,1,0
ENSMUSG00000113315,0,0,0,0,0,0,0
ENSMUSG00000113316,0,0,0,0,0,0,0
ENSMUSG00000113317,0,0,0,0,0,0,0
ENSMUSG00000113318,1,6,5,5,6,3,7
ENSMUSG00000113319,0,0,0,0,0,0,0
ENSMUSG00000113320,0,0,0,0,0,0,0
ENSMUSG00000113321,0,0,0,0,0,2,0
ENSMUSG00000113322,0,0,0,0,0,0,0
ENSMUSG00000113323,0,0,0,0,0,0,0
ENSMUSG00000113324,0,0,0,0,0,0,0
ENSMUSG00000113325,0,0,0,0,0,0,0
ENSMUSG00000113326,0,0,0,0,0,0,0
ENSMUSG00000113327,0,0,0,0,0,0,0
ENSMUSG00000113328,257,144,244,205,137,362,448
ENSMUSG00000113329,0,0,0,0,0,0,0
ENSMUSG00000113330,0,0,0,0,0,0,0
ENSMUSG00000113331,1,0,0,0,0,0,0
ENSMUSG00000113332,162,92,116,82,142,105,106
ENSMUSG00000113333,0,0,0,0,0,0,0
ENSMUSG00000113334,0,0,0,0,0,0,1
ENSMUSG00000113335,1,0,1,1,0,3,0
ENSMUSG00000113336,0,0,0,0,0,0,0
ENSMUSG00000113337,0,0,0,0,0,0,0
ENSMUSG00000113338,0,0,1,0,0,3,0
ENSMUSG00000113339,0,0,0,0,0,0,0
ENSMUSG00000113340,0,0,1,0,0,0,0
ENSMUSG00000113341,14,8,11,4,5,11,14
ENSMUSG00000113342,0,0,0,0,0,0,0
ENSMUSG00000113343,0,0,0,0,0,0,0
ENSMUSG00000113344,2,1,3,2,8,2,1
ENSMUSG00000113345,0,0,0,0,0,0,0
ENSMUSG00000113346,8,21,19,4,1,17,3
ENSMUSG00000113347,0,0,0,0,0,0,0
ENSMUSG00000113348,0,0,0,0,0,0,1
ENSMUSG00000113349,1,2,3,0,0,1,1
ENSMUSG00000113350,15,12,5,6,14,15,12
ENSMUSG00000113351,0,0,0,0,0,0,0
ENSMUSG00000113352,0,0,1,0,0,0,0
ENSMUSG00000113353,0,0,0,0,0,0,0
ENSMUSG00000113354,0,0,0,0,0,0,0
ENSMUSG00000113355,0,0,0,0,0,0,0
ENSMUSG00000113356,0,0,0,0,0,0,0
ENSMUSG00000113357,0,9,0,9,2,1,0
ENSMUSG00000113358,0,0,0,0,0,0,0
ENSMUSG00000113359,2,2,0,0,0,0,0
ENSMUSG00000113360,19,59,31,22,23,29,23
ENSMUSG00000113361,44,30,22,27,69,55,24
ENSMUSG00000113362,3,0,7,0,2,22,1
ENSMUSG00000113363,0,0,0,0,0,0,0
ENSMUSG00000113364,0,0,0,0,0,0,0
ENSMUSG00000113365,0,0,0,0,0,0,0
ENSMUSG00000113366,0,0,0,0,1,0,0
ENSMUSG00000113367,0,0,0,0,0,0,0
ENSMUSG00000113368,1,5,1,1,5,2,0
ENSMUSG00000113369,0,0,0,0,0,0,0
ENSMUSG00000113370,0,0,0,0,0,0,0
ENSMUSG00000113371,0,0,0,0,0,0,0
ENSMUSG00000113372,0,0,0,0,0,0,0
ENSMUSG00000113373,0,0,0,0,0,0,0
ENSMUSG00000113374,0,0,0,0,0,0,0
ENSMUSG00000113375,0,0,0,0,0,0,0
ENSMUSG00000113376,0,0,0,0,0,0,0
ENSMUSG00000113377,0,0,0,0,0,0,0
ENSMUSG00000113378,0,0,0,0,0,0,0
ENSMUSG00000113379,0,1,5,0,2,0,0
ENSMUSG00000113380,1,0,0,1,0,1,0
ENSMUSG00000113381,0,0,0,0,0,0,0
ENSMUSG00000113382,0,0,0,0,0,0,0
ENSMUSG00000113383,0,0,0,0,0,0,0
ENSMUSG00000113384,0,0,0,0,0,0,0
ENSMUSG00000113385,14,26,20,23,23,24,22
ENSMUSG00000113386,0,0,0,0,0,0,0
ENSMUSG00000113387,0,0,0,1,0,0,0
ENSMUSG00000113388,0,0,0,0,0,0,0
ENSMUSG00000113389,128,110,115,91,98,165,118
ENSMUSG00000113390,4,1,0,0,4,0,0
ENSMUSG00000113391,0,0,0,0,0,0,0
ENSMUSG00000113392,1,3,0,2,0,3,1
ENSMUSG00000113393,0,0,0,0,0,0,0
ENSMUSG00000113394,0,0,1,0,0,0,1
ENSMUSG00000113395,0,0,0,0,0,0,0
ENSMUSG00000113396,0,0,0,1,0,1,0
ENSMUSG00000113397,0,0,0,0,0,0,0
ENSMUSG00000113398,0,0,0,0,0,0,0
ENSMUSG00000113399,0,0,0,0,0,0,0
ENSMUSG00000113400,0,0,0,0,0,0,0
ENSMUSG00000113401,0,0,0,0,0,0,0
ENSMUSG00000113402,16,22,19,23,30,12,13
ENSMUSG00000113403,0,0,0,0,0,0,0
ENSMUSG00000113404,2,0,2,2,0,0,2
ENSMUSG00000113405,0,0,0,0,0,0,0
ENSMUSG00000113406,184,131,147,148,128,179,166
ENSMUSG00000113407,20,13,10,9,7,14,9
ENSMUSG00000113408,0,0,0,0,0,0,0
ENSMUSG00000113409,0,0,0,0,0,0,0
ENSMUSG00000113410,0,0,0,0,0,0,0
ENSMUSG00000113411,10,11,13,9,1,1,12
ENSMUSG00000113412,0,1,0,0,0,2,0
ENSMUSG00000113413,33,36,23,19,8,41,37
ENSMUSG00000113414,0,0,0,0,0,0,0
ENSMUSG00000113415,0,0,0,0,0,0,0
ENSMUSG00000113416,50,60,44,37,48,50,33
ENSMUSG00000113417,0,0,0,0,0,0,0
ENSMUSG00000113418,0,0,0,0,0,0,0
ENSMUSG00000113419,0,0,1,0,0,0,0
ENSMUSG00000113420,0,0,0,0,0,0,0
ENSMUSG00000113421,0,0,0,0,0,0,0
ENSMUSG00000113422,0,0,0,0,0,0,0
ENSMUSG00000113423,0,0,1,1,0,0,1
ENSMUSG00000113424,37,40,48,51,68,50,43
ENSMUSG00000113425,56,42,68,74,56,75,78
ENSMUSG00000113426,0,0,0,0,0,0,0
ENSMUSG00000113427,19,27,30,27,29,47,30
ENSMUSG00000113428,12,20,13,10,1,3,12
ENSMUSG00000113429,0,0,0,0,0,0,0
ENSMUSG00000113430,0,0,0,0,0,0,0
ENSMUSG00000113431,6,0,3,2,0,0,2
ENSMUSG00000113432,20,17,8,3,7,11,6
ENSMUSG00000113433,0,0,0,0,0,0,0
ENSMUSG00000113434,0,0,0,0,0,0,0
ENSMUSG00000113435,0,0,0,0,0,0,0
ENSMUSG00000113436,0,0,0,0,0,0,0
ENSMUSG00000113437,0,0,0,0,0,0,0
ENSMUSG00000113438,0,0,0,0,0,0,0
ENSMUSG00000113439,28,19,8,13,14,33,33
ENSMUSG00000113440,43,72,30,23,32,17,21
ENSMUSG00000113441,1,0,0,1,0,0,0
ENSMUSG00000113442,0,0,0,0,0,0,0
ENSMUSG00000113443,0,0,0,0,0,0,0
ENSMUSG00000113444,0,0,0,0,0,0,0
ENSMUSG00000113445,0,0,0,0,0,0,0
ENSMUSG00000113446,0,0,0,0,0,0,0
ENSMUSG00000113447,0,0,1,0,3,1,5
ENSMUSG00000113448,0,0,2,1,2,2,0
ENSMUSG00000113449,0,0,0,0,0,0,0
ENSMUSG00000113450,215,201,206,153,155,160,153
ENSMUSG00000113451,0,0,0,0,0,0,0
ENSMUSG00000113452,0,0,0,0,0,0,0
ENSMUSG00000113453,0,0,0,0,0,0,0
ENSMUSG00000113454,0,0,0,0,0,0,0
ENSMUSG00000113455,0,0,0,0,0,0,0
ENSMUSG00000113456,0,2,1,1,0,0,0
ENSMUSG00000113457,0,0,0,0,0,0,0
ENSMUSG00000113458,0,0,0,0,0,0,0
ENSMUSG00000113459,0,0,0,0,0,0,0
ENSMUSG00000113460,0,0,0,0,0,0,0
ENSMUSG00000113461,0,0,0,0,0,0,0
ENSMUSG00000113462,0,0,0,0,0,0,0
ENSMUSG00000113463,0,0,0,0,0,0,0
ENSMUSG00000113464,0,0,0,0,0,0,0
ENSMUSG00000113465,0,0,0,0,0,0,0
ENSMUSG00000113466,0,0,0,0,0,0,0
ENSMUSG00000113467,4,3,8,0,7,7,5
ENSMUSG00000113468,0,0,0,0,0,0,0
ENSMUSG00000113469,1,0,0,0,0,0,0
ENSMUSG00000113470,0,0,0,0,0,0,0
ENSMUSG00000113471,0,0,0,0,0,0,0
ENSMUSG00000113472,1,0,0,0,0,0,1
ENSMUSG00000113473,45,81,46,50,38,48,38
ENSMUSG00000113474,0,0,0,0,0,0,0
ENSMUSG00000113475,0,0,0,0,0,0,0
ENSMUSG00000113476,0,0,0,0,0,0,0
ENSMUSG00000113477,117,135,75,77,97,131,116
ENSMUSG00000113478,0,0,0,0,0,0,0
ENSMUSG00000113479,0,0,0,0,0,0,0
ENSMUSG00000113480,0,0,0,0,0,0,0
ENSMUSG00000113481,0,0,0,0,0,0,0
ENSMUSG00000113482,0,1,0,0,0,0,1
ENSMUSG00000113483,0,0,0,0,0,0,0
ENSMUSG00000113484,0,0,0,0,0,0,0
ENSMUSG00000113485,0,0,0,0,0,0,0
ENSMUSG00000113486,0,0,0,0,0,0,0
ENSMUSG00000113487,0,0,0,0,0,0,0
ENSMUSG00000113488,0,3,1,0,1,0,1
ENSMUSG00000113489,0,0,0,0,0,0,0
ENSMUSG00000113490,0,0,0,0,0,0,0
ENSMUSG00000113491,1,0,0,0,1,2,1
ENSMUSG00000113492,0,0,0,0,0,0,0
ENSMUSG00000113493,0,0,0,0,1,0,0
ENSMUSG00000113494,0,0,0,0,1,0,0
ENSMUSG00000113495,75,47,32,31,48,81,88
ENSMUSG00000113496,0,0,0,0,0,0,0
ENSMUSG00000113497,0,0,0,0,0,0,0
ENSMUSG00000113498,0,1,1,0,1,3,3
ENSMUSG00000113499,0,0,0,0,0,0,0
ENSMUSG00000113500,0,0,0,0,0,0,0
ENSMUSG00000113501,0,0,0,0,0,0,0
ENSMUSG00000113502,0,0,0,0,0,0,0
ENSMUSG00000113503,0,0,0,0,0,0,0
ENSMUSG00000113504,0,0,0,1,0,0,0
ENSMUSG00000113505,3,0,4,3,0,1,0
ENSMUSG00000113506,37,39,57,55,50,40,48
ENSMUSG00000113507,0,0,0,0,0,0,1
ENSMUSG00000113508,0,0,0,1,1,0,0
ENSMUSG00000113509,0,0,0,0,0,0,0
ENSMUSG00000113510,3,0,0,0,0,0,0
ENSMUSG00000113511,5,3,0,1,3,2,2
ENSMUSG00000113512,0,1,1,0,3,0,0
ENSMUSG00000113513,0,0,0,0,0,0,0
ENSMUSG00000113514,0,1,1,0,0,0,1
ENSMUSG00000113515,6,3,2,2,5,9,9
ENSMUSG00000113516,0,0,0,0,0,0,0
ENSMUSG00000113517,0,0,0,0,0,0,0
ENSMUSG00000113518,0,0,0,0,0,0,0
ENSMUSG00000113519,0,0,0,0,0,0,0
ENSMUSG00000113520,0,0,0,0,0,0,0
ENSMUSG00000113521,0,3,0,0,3,1,2
ENSMUSG00000113522,0,0,0,0,0,0,0
ENSMUSG00000113523,0,0,0,0,0,0,0
ENSMUSG00000113524,0,0,0,0,0,0,0
ENSMUSG00000113526,0,0,0,0,0,0,0
ENSMUSG00000113527,27,30,12,16,29,20,24
ENSMUSG00000113528,32,25,6,7,10,16,32
ENSMUSG00000113529,32,58,30,26,51,28,41
ENSMUSG00000113530,0,1,0,0,0,0,0
ENSMUSG00000113531,0,0,0,0,0,0,0
ENSMUSG00000113532,3,2,1,1,1,1,2
ENSMUSG00000113533,0,0,0,0,0,0,0
ENSMUSG00000113534,0,0,0,0,0,0,0
ENSMUSG00000113535,0,0,0,0,0,0,1
ENSMUSG00000113536,94,113,64,57,71,206,166
ENSMUSG00000113537,0,0,0,0,0,0,1
ENSMUSG00000113538,0,0,0,0,0,0,0
ENSMUSG00000113539,0,0,0,0,0,0,0
ENSMUSG00000113540,0,0,2,1,0,2,2
ENSMUSG00000113541,0,0,0,0,0,0,0
ENSMUSG00000113542,0,0,0,0,0,0,0
ENSMUSG00000113543,0,0,0,0,0,0,2
ENSMUSG00000113544,0,0,0,0,0,0,0
ENSMUSG00000113545,0,0,0,0,0,0,0
ENSMUSG00000113546,0,0,0,0,1,0,0
ENSMUSG00000113547,0,0,0,0,0,0,0
ENSMUSG00000113548,0,0,0,0,0,0,0
ENSMUSG00000113549,0,0,0,0,0,0,0
ENSMUSG00000113550,0,0,0,0,0,0,0
ENSMUSG00000113551,26,32,15,21,16,13,11
ENSMUSG00000113552,0,0,0,0,0,0,0
ENSMUSG00000113553,0,0,0,0,0,0,0
ENSMUSG00000113554,0,0,3,0,0,0,0
ENSMUSG00000113555,71,59,65,51,76,73,69
ENSMUSG00000113556,0,0,0,0,0,0,0
ENSMUSG00000113557,0,0,0,0,0,0,0
ENSMUSG00000113558,0,0,0,0,0,0,0
ENSMUSG00000113559,1,0,0,0,2,0,0
ENSMUSG00000113560,0,0,0,0,0,0,0
ENSMUSG00000113561,0,0,0,0,0,0,0
ENSMUSG00000113562,0,0,0,0,0,0,0
ENSMUSG00000113563,0,0,0,0,0,0,0
ENSMUSG00000113564,0,0,0,0,0,0,0
ENSMUSG00000113565,0,0,1,0,0,0,3
ENSMUSG00000113566,0,0,0,0,0,0,0
ENSMUSG00000113567,0,0,0,0,0,0,0
ENSMUSG00000113568,0,0,0,0,0,0,0
ENSMUSG00000113569,11,18,10,23,9,13,5
ENSMUSG00000113570,113,85,70,75,59,82,85
ENSMUSG00000113571,4,11,1,4,3,7,6
ENSMUSG00000113572,0,0,1,0,0,0,0
ENSMUSG00000113573,0,0,0,0,0,0,0
ENSMUSG00000113574,8,5,7,4,0,6,3
ENSMUSG00000113575,0,0,0,0,0,0,0
ENSMUSG00000113576,0,0,0,0,0,0,0
ENSMUSG00000113577,3,3,1,9,3,8,5
ENSMUSG00000113578,0,0,0,0,0,0,0
ENSMUSG00000113579,0,0,0,0,0,0,0
ENSMUSG00000113580,0,0,0,0,0,0,0
ENSMUSG00000113581,11,4,12,19,27,3,9
ENSMUSG00000113582,0,0,0,0,0,0,0
ENSMUSG00000113583,0,0,0,0,0,0,0
ENSMUSG00000113584,0,0,0,0,0,0,0
ENSMUSG00000113585,77,69,100,77,61,85,98
ENSMUSG00000113586,0,0,0,0,0,0,0
ENSMUSG00000113587,3,5,11,12,14,12,12
ENSMUSG00000113588,0,0,0,0,0,0,0
ENSMUSG00000113589,6,2,2,1,3,3,5
ENSMUSG00000113590,0,0,0,0,0,0,0
ENSMUSG00000113591,1,4,0,1,0,0,1
ENSMUSG00000113592,0,0,0,0,0,0,0
ENSMUSG00000113593,0,0,0,0,0,0,0
ENSMUSG00000113594,0,0,0,0,0,0,0
ENSMUSG00000113595,0,0,0,0,0,0,0
ENSMUSG00000113596,0,0,0,0,0,0,0
ENSMUSG00000113597,0,0,0,0,0,0,0
ENSMUSG00000113598,0,0,0,0,0,0,0
ENSMUSG00000113599,0,0,1,0,0,1,0
ENSMUSG00000113600,4,4,1,6,3,3,2
ENSMUSG00000113601,13,16,6,7,10,1,14
ENSMUSG00000113602,0,0,0,0,0,0,0
ENSMUSG00000113603,0,0,0,0,0,0,1
ENSMUSG00000113604,18,36,16,11,27,34,34
ENSMUSG00000113605,0,0,0,0,0,0,0
ENSMUSG00000113606,0,0,0,0,0,0,0
ENSMUSG00000113607,0,0,0,0,0,0,0
ENSMUSG00000113608,0,0,2,0,1,0,0
ENSMUSG00000113609,0,0,0,0,0,0,0
ENSMUSG00000113610,0,1,0,0,0,0,0
ENSMUSG00000113611,2,1,3,3,1,8,0
ENSMUSG00000113612,0,0,0,0,0,0,0
ENSMUSG00000113613,0,0,0,0,0,0,0
ENSMUSG00000113614,0,0,0,0,0,0,0
ENSMUSG00000113615,0,0,0,0,0,0,0
ENSMUSG00000113616,0,0,0,0,0,0,0
ENSMUSG00000113617,0,0,0,0,0,0,0
ENSMUSG00000113618,0,0,0,0,0,0,0
ENSMUSG00000113619,0,0,0,0,0,0,1
ENSMUSG00000113620,0,0,0,0,0,0,0
ENSMUSG00000113621,34,20,14,8,12,7,4
ENSMUSG00000113622,0,0,0,0,0,0,0
ENSMUSG00000113623,33,15,3,18,12,29,34
ENSMUSG00000113624,0,0,0,0,0,0,0
ENSMUSG00000113625,0,2,3,0,3,4,0
ENSMUSG00000113626,221,187,220,151,115,148,188
ENSMUSG00000113627,0,0,0,0,0,0,0
ENSMUSG00000113628,0,0,0,0,0,0,0
ENSMUSG00000113629,0,0,0,0,0,0,1
ENSMUSG00000113630,0,0,0,0,2,0,0
ENSMUSG00000113631,0,0,0,0,0,0,0
ENSMUSG00000113632,25,6,14,6,7,9,15
ENSMUSG00000113633,0,0,0,0,0,0,0
ENSMUSG00000113634,0,0,0,0,0,0,0
ENSMUSG00000113635,0,0,0,0,0,0,0
ENSMUSG00000113636,0,0,0,0,0,1,0
ENSMUSG00000113637,1,2,0,1,0,0,0
ENSMUSG00000113638,0,0,0,0,0,0,0
ENSMUSG00000113639,0,0,0,0,0,0,0
ENSMUSG00000113640,0,0,0,0,0,0,0
ENSMUSG00000113641,0,0,0,0,0,0,0
ENSMUSG00000113642,147,127,75,67,100,138,101
ENSMUSG00000113643,0,0,0,0,0,0,0
ENSMUSG00000113644,0,0,0,0,0,0,0
ENSMUSG00000113645,0,0,0,0,0,0,0
ENSMUSG00000113646,0,0,0,0,0,0,0
ENSMUSG00000113647,0,0,1,1,2,4,0
ENSMUSG00000113648,0,0,0,0,0,0,0
ENSMUSG00000113649,0,0,0,0,0,0,0
ENSMUSG00000113650,26,7,8,8,0,3,26
ENSMUSG00000113651,29,6,13,5,2,7,2
ENSMUSG00000113652,0,1,0,0,0,0,0
ENSMUSG00000113653,1,0,0,0,0,2,0
ENSMUSG00000113654,0,0,0,0,0,0,0
ENSMUSG00000113655,0,0,0,0,0,0,0
ENSMUSG00000113656,23,18,5,4,7,3,10
ENSMUSG00000113657,0,0,0,0,0,0,0
ENSMUSG00000113658,0,0,0,0,0,0,0
ENSMUSG00000113659,2,0,0,0,2,2,1
ENSMUSG00000113660,0,1,3,2,7,2,2
ENSMUSG00000113661,0,0,0,0,0,0,0
ENSMUSG00000113662,12,16,8,10,13,22,7
ENSMUSG00000113663,0,0,0,0,0,0,0
ENSMUSG00000113664,0,0,0,0,0,0,0
ENSMUSG00000113665,0,0,0,0,0,0,1
ENSMUSG00000113666,0,0,0,0,0,0,0
ENSMUSG00000113667,0,0,0,0,0,0,0
ENSMUSG00000113668,0,0,0,2,0,0,0
ENSMUSG00000113669,0,0,0,0,0,0,0
ENSMUSG00000113670,0,0,0,0,0,0,0
ENSMUSG00000113671,0,0,0,0,0,0,0
ENSMUSG00000113672,0,0,0,0,0,0,0
ENSMUSG00000113673,0,0,0,0,0,0,0
ENSMUSG00000113674,0,0,0,0,0,0,0
ENSMUSG00000113675,0,0,0,0,0,0,0
ENSMUSG00000113676,0,0,0,0,0,0,0
ENSMUSG00000113677,0,0,0,0,0,0,0
ENSMUSG00000113678,0,0,0,0,0,0,0
ENSMUSG00000113679,0,0,2,1,1,3,1
ENSMUSG00000113680,0,0,0,0,0,0,0
ENSMUSG00000113681,0,0,0,0,0,0,0
ENSMUSG00000113682,5,1,1,0,3,1,3
ENSMUSG00000113683,0,0,0,0,0,0,0
ENSMUSG00000113684,0,0,0,0,0,0,0
ENSMUSG00000113685,0,0,0,0,0,0,0
ENSMUSG00000113686,0,0,0,0,0,0,0
ENSMUSG00000113687,4,0,4,0,0,0,3
ENSMUSG00000113688,1,1,7,0,1,4,8
ENSMUSG00000113689,0,0,0,0,0,2,0
ENSMUSG00000113690,9,7,4,9,0,0,1
ENSMUSG00000113691,326,328,301,293,337,258,340
ENSMUSG00000113692,0,0,0,0,0,0,0
ENSMUSG00000113693,0,0,0,0,0,0,0
ENSMUSG00000113694,0,0,0,0,2,0,0
ENSMUSG00000113695,0,0,0,0,0,0,0
ENSMUSG00000113696,0,0,1,0,0,0,1
ENSMUSG00000113697,0,0,0,0,0,0,0
ENSMUSG00000113698,0,0,0,0,0,0,0
ENSMUSG00000113699,0,0,0,0,0,0,0
ENSMUSG00000113700,0,0,0,0,0,0,0
ENSMUSG00000113701,0,0,0,0,0,0,0
ENSMUSG00000113702,0,3,2,0,0,2,2
ENSMUSG00000113703,0,0,0,0,0,0,0
ENSMUSG00000113704,0,0,0,0,0,0,0
ENSMUSG00000113705,0,0,0,0,0,0,0
ENSMUSG00000113706,0,0,0,1,0,1,0
ENSMUSG00000113707,0,2,6,5,3,0,0
ENSMUSG00000113708,0,0,0,0,0,0,0
ENSMUSG00000113709,0,0,0,0,0,0,0
ENSMUSG00000113710,15,5,9,7,11,16,14
ENSMUSG00000113711,1,0,0,0,0,0,0
ENSMUSG00000113712,185,166,136,160,105,148,138
ENSMUSG00000113713,0,0,0,0,0,0,1
ENSMUSG00000113714,45,44,37,34,27,41,67
ENSMUSG00000113715,0,0,0,0,0,0,0
ENSMUSG00000113716,0,0,0,0,0,0,0
ENSMUSG00000113717,0,0,0,0,0,0,0
ENSMUSG00000113718,0,0,0,0,0,0,0
ENSMUSG00000113719,1,0,0,0,0,0,0
ENSMUSG00000113720,0,0,0,0,0,0,0
ENSMUSG00000113721,0,0,0,0,0,0,0
ENSMUSG00000113722,62,43,53,52,85,83,55
ENSMUSG00000113723,12,16,2,1,5,4,7
ENSMUSG00000113724,11,9,13,17,11,9,8
ENSMUSG00000113725,0,0,0,0,0,0,0
ENSMUSG00000113726,0,0,0,0,1,1,0
